GCF_002966735.1_ASM296673v1_genomic	Haemophilus_influenzae-SGB5	1747	refSeq
SAMN02471392	Enterococcus_faecium-SGB10	2686	refSeq
SAMN02471391	Enterococcus_faecium-SGB10	2625	refSeq
SAMN02471390	Enterococcus_faecium-SGB10	2639	refSeq
SAMN03358028	Listeria_monocytogenes-SGB3	2865	refSeq
SAMN03358029	Listeria_monocytogenes-SGB3	3199	refSeq
SAMN06649984	Citrobacter_freundii-SGB25	4965	refSeq
SAMN03358020	Listeria_monocytogenes-SGB3	3036	refSeq
SAMN03358021	Listeria_monocytogenes-SGB3	3009	refSeq
SAMN03358022	Listeria_monocytogenes-SGB3	3005	refSeq
SAMN03358023	Listeria_monocytogenes-SGB3	3109	refSeq
SAMN03358024	Listeria_monocytogenes-SGB3	2798	refSeq
SAMN03358025	Listeria_monocytogenes-SGB3	3120	refSeq
SAMN03358026	Listeria_monocytogenes-SGB3	2982	refSeq
SAMN03358027	Listeria_monocytogenes-SGB3	2994	refSeq
GCF_900408045.1_PTHi_4816_genomic	Haemophilus_influenzae-SGB5	1818	refSeq
GCF_000560305.1_Stap_aure_M67290_V1_genomic	Staphylococcus_aureus-SGB24	2800	refSeq
SAMEA1876571	Streptococcus_pyogenes-SGB16	1699	refSeq
SAMEA1876570	Streptococcus_pyogenes-SGB16	1669	refSeq
GCF_003841885.1_INS_Nm1142_genomic	Neisseria_meningitidis-SGB6	2060	refSeq
SAMEA1876575	Streptococcus_pyogenes-SGB16	1811	refSeq
SAMEA1876577	Streptococcus_pyogenes-SGB16	1747	refSeq
SAMEA1876579	Streptococcus_pyogenes-SGB16	1709	refSeq
SAMEA1876578	Streptococcus_pyogenes-SGB16	1803	refSeq
JKR_P2_11_C02_S779_001_bin_1	Campylobacter_ureolyticus-SGB168	1772.1001533	South_Africa
GCF_000542455.1_Stap_aure_OCMM6114_V1_genomic	Staphylococcus_aureus-SGB24	2677	refSeq
GCF_000536015.1_Stap_aure_M1473_V1_genomic	Staphylococcus_aureus-SGB24	2712	refSeq
GCF_000363425.1_Stap_aure_M1373_V1_genomic	Staphylococcus_aureus-SGB24	2766	refSeq
GCF_900024355.1_14355_6_60_genomic	Neisseria_meningitidis-SGB6	2071	refSeq
0809_588_1_1_CBA8_S815_bin_1	Peptostreptococcus_anaerobius-SGB63	1851.0	South_Africa
GCF_900407665.1_PTHi_13010_genomic	Haemophilus_influenzae-SGB5	1827	refSeq
GCF_001537765.1_12082_2_29_genomic	Serratia_marcescens-SGB18	4641	refSeq
GCF_000525385.1_Stap_aure_DAR5892_V1_genomic	Staphylococcus_aureus-SGB24	2834	refSeq
GCF_001993685.1_ASM199368v1_genomic	Burkholderia_cenocepacia-SGB31	7265	refSeq
GCF_001984275.1_ASM198427v1_genomic	Burkholderia_cenocepacia-SGB31	6488	refSeq
GCF_000564975.1_version_1.0_of_Enterobacter_cloacae_subsp._cloacae_SY_70_Genome_sequencing_genomic	Enterobacter_cloacae-SGB40	4940	refSeq
GCF_001981735.1_ASM198173v1_genomic	Lactobacillus_sakei-SGB9	2040	refSeq
SAMN02567411	Streptococcus_pyogenes-SGB16	1723	refSeq
SAMN05150624	Treponema_pallidum-SGB138	1029	refSeq
GCF_003798825.1_ASM379882v1_genomic	Neisseria_meningitidis-SGB6	1990	refSeq
SAMN05150625	Treponema_pallidum-SGB138	1030	refSeq
GCF_008572225.1_ASM857222v1_genomic	Bacteroides_cellulosilyticus-SGB134	5640	refSeq
SAMEA4392618	Bacteroides_ovatus-SGB23	5074	refSeq
GCF_000573785.1_Stap_aure_M1285_V1_genomic	Staphylococcus_aureus-SGB24	2731	refSeq
GCF_000360445.1_Stap_aure_M0216_V1_genomic	Staphylococcus_aureus-SGB24	2723	refSeq
GCF_001540105.1_12082_3_10_genomic	Serratia_marcescens-SGB18	5030	refSeq
GCF_003842865.1_INS_Nm1006_genomic	Neisseria_meningitidis-SGB6	2034	refSeq
SAMN03154486	Proteus_mirabilis-SGB107	3650	refSeq
SAMN03154481	Proteus_mirabilis-SGB107	3700	refSeq
GCF_000363785.1_Stap_aure_M1578_V1_genomic	Staphylococcus_aureus-SGB24	2777	refSeq
GCF_000606625.1_Stap_aure_M25139_V1_genomic	Staphylococcus_aureus-SGB24	2663	refSeq
GCF_003414745.1_ASM341474v1_genomic	Haemophilus_influenzae-SGB5	1820	refSeq
SAMN02603440	Ureaplasma_urealyticum-SGB113	1488	refSeq
SAMN07958349	Bifidobacterium_infantis-SGB87	1983	refSeq
SAMN07958348	Bifidobacterium_infantis-SGB87	2061	refSeq
SAMN07958347	Bifidobacterium_infantis-SGB87	2056	refSeq
GCF_004349655.1_ASM434965v1_genomic	Lactobacillus_reuteri-SGB56	1933	refSeq
GCF_000556225.1_Stap_aure_M0452_V1_genomic	Staphylococcus_aureus-SGB24	2809	refSeq
GCF_000552765.1_Stap_aure_M0147_V1_genomic	Staphylococcus_aureus-SGB24	2726	refSeq
SAMN02317048	Bacteroides_fragilis-SGB17	4427	refSeq
SAMN02317049	Bacteroides_fragilis-SGB17	4869	refSeq
GCF_900077765.1_11983_7_15_genomic	Enterobacter_himalayensis-SGB62	4765	refSeq
0861_630_1_1_MRSIHK1_S846_bin_2	Lactobacillus_iners-SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	1215.15478207	South_Africa
GCF_000361805.1_Stap_aure_M0673_V1_genomic	Staphylococcus_aureus-SGB24	2730	refSeq
GCF_000572905.1_Stap_aure_HBHO6050_V1_genomic	Staphylococcus_aureus-SGB24	2865	refSeq
GCF_900446165.1_43781_C01_genomic	Burkholderia_cenocepacia-SGB31	7618	refSeq
GCF_002991415.1_ASM299141v1_genomic	Haemophilus_influenzae-SGB5	1797	refSeq
GCF_000605325.1_Stap_aure_M24419_V1_genomic	Staphylococcus_aureus-SGB24	2683	refSeq
GCF_900202575.1_R805_genomic	Neisseria_meningitidis-SGB6	1958	refSeq
GCF_000560445.1_Stap_aure_W21472_V1_genomic	Staphylococcus_aureus-SGB24	2827	refSeq
SAMN05410795	Listeria_monocytogenes-SGB3	3178	refSeq
GCF_000579755.1_Stap_aure_M59257_V1_genomic	Staphylococcus_aureus-SGB24	2687	refSeq
SAMN05410797	Listeria_monocytogenes-SGB3	3000	refSeq
SAMN05410796	Listeria_monocytogenes-SGB3	3155	refSeq
SAMN03218401	Listeria_monocytogenes-SGB3	2970	refSeq
SAMN05410790	Listeria_monocytogenes-SGB3	3015	refSeq
SAMN03218403	Listeria_monocytogenes-SGB3	2964	refSeq
SAMN03218402	Listeria_monocytogenes-SGB3	2972	refSeq
GCF_000546965.1_Stap_aure_M1070_V1_genomic	Staphylococcus_aureus-SGB24	2740	refSeq
SAMN05410799	Listeria_monocytogenes-SGB3	3099	refSeq
SAMN05410798	Listeria_monocytogenes-SGB3	3120	refSeq
SAMN03800305	Listeria_monocytogenes-SGB3	2921	refSeq
SAMN03800304	Listeria_monocytogenes-SGB3	3150	refSeq
C0098B3	Prevotella_disiens-SGB139	2565	North_America
SAMN03800306	Listeria_monocytogenes-SGB3	2919	refSeq
SAMN03800301	Listeria_monocytogenes-SGB3	3091	refSeq
SAMN03800300	Listeria_monocytogenes-SGB3	2851	refSeq
SAMN03800303	Listeria_monocytogenes-SGB3	3049	refSeq
SAMN03800302	Listeria_monocytogenes-SGB3	3088	refSeq
GCF_902374525.1_MGYG_HGUT_01395_genomic	Listeria_innocua-SGB308	2915	refSeq
GCF_003468355.1_ASM346835v1_genomic	Bacteroides_stercoris-SGB27	3814	refSeq
SAMN10239560	Veillonella_dispar-SGB446	1897	refSeq
F2_1463_1084_3_MRS2_S269_bin_1	Peptoniphilus_sp_DNF00840-SGB254-MERGED-SGB255	1706.94864048	South_Africa
GCA_003438425.1_ASM343842v1_genomic	Bacteroides_caccae-SGB126	4261	refSeq
GCF_000570635.1_Stap_aure_T89463_V1_genomic	Staphylococcus_aureus-SGB24	2742	refSeq
GCF_900202805.1_R892_genomic	Neisseria_meningitidis-SGB6	2060	refSeq
SAMN02314539	Bacteroides_fragilis-SGB17	4275	refSeq
SAMN02314538	Bacteroides_fragilis-SGB17	4591	refSeq
SAMN02314537	Bacteroides_fragilis-SGB17	4209	refSeq
c8_bin_2	Gardnerella_vaginalis-SGB127-MERGED-SGB78	2084.7932726	South_Africa
SAMN02314535	Bacteroides_fragilis-SGB17	4519	refSeq
SAMN02314534	Bacteroides_fragilis-SGB17	4674	refSeq
SAMN02314533	Bacteroides_fragilis-SGB17	4372	refSeq
SAMN02314532	Bacteroides_fragilis-SGB17	4873	refSeq
SAMN02314531	Bacteroides_fragilis-SGB17	5090	refSeq
SAMN02314530	Bacteroides_fragilis-SGB17	4278	refSeq
SAMEA104656340	Enterococcus_faecium-SGB10	2966	refSeq
GCF_000546105.1_Stap_aure_M0984_V1_genomic	Staphylococcus_aureus-SGB24	2702	refSeq
GCF_000574245.1_Stap_aure_M1254_V1_genomic	Staphylococcus_aureus-SGB24	2696	refSeq
GCF_000543245.1_Stap_aure_GGMC6053_V1_genomic	Staphylococcus_aureus-SGB24	2816	refSeq
GCF_900453805.1_46338_A01_genomic	Neisseria_meningitidis-SGB306	2329	refSeq
SAMN09736837	Bacteroides_dorei-SGB22	4041	refSeq
SAMN09736836	Bacteroides_dorei-SGB22	4036	refSeq
SAMN02351383	Listeria_monocytogenes-SGB3	2922	refSeq
GCF_004193715.1_ASM419371v1_genomic	Enterobacter_cloacae-SGB258	4614	refSeq
SAMN03265954	Listeria_monocytogenes-SGB3	2868	refSeq
GCF_000574545.1_Stap_aure_M1234_V1_genomic	Staphylococcus_aureus-SGB24	2754	refSeq
SAMN02369484	Lactobacillus_pentosus-SGB143	3348	refSeq
GCF_003842935.1_INS_Nm1018_genomic	Neisseria_meningitidis-SGB6	2017	refSeq
SAMEA2272311	Streptococcus_agalactiae-SGB15	1970	refSeq
DZD_CM_25_S793_bin_3	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	2022.84710018	North_America
GCF_000231275.1_Alis_indi_YIT_V1_genomic	Alistipes_indistinctus-SGB314	2390	refSeq
DZD_CM_19_S787_bin_1	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	1958.08636749	North_America
GCF_000533075.1_Stap_aure_M1479_V1_genomic	Staphylococcus_aureus-SGB24	2813	refSeq
GCF_000546325.1_Stap_aure_M1009_V1_genomic	Staphylococcus_aureus-SGB24	2730	refSeq
MG_198301_bin_23	Peptostreptococcus_anaerobius-SGB63	1617.64705882	North_America
MG_198301_bin_20	Peptostreptococcus_sp_MV1-SGB448	1342.87228405	North_America
MG_198301_bin_24	kwon_new-SGB263	1159.9527621	North_America
MG_198301_bin_28	Prevotella_melaninogenica-SGB216	2203.98183723	North_America
GCF_001539625.1_12082_3_44_genomic	Serratia_marcescens-SGB18	5052	refSeq
SAMN03988559	Enterococcus_faecium-SGB10	3240	refSeq
SAMN03988550	Enterococcus_faecium-SGB10	3303	refSeq
SAMN03988555	Enterococcus_faecium-SGB10	3229	refSeq
GCF_900034245.1_14555_5_54_genomic	Neisseria_meningitidis-SGB6	2094	refSeq
GCF_000200475.1_ASM20047v1_genomic	Haemophilus_influenzae-SGB5	2056	refSeq
SAMN03265959	Listeria_monocytogenes-SGB3	2995	refSeq
SAMN06297510	Listeria_monocytogenes-SGB3	2907	refSeq
GCF_003414885.1_ASM341488v1_genomic	Haemophilus_influenzae-SGB5	1773	refSeq
GCF_000169735.1_ASM16973v1_genomic	Haemophilus_influenzae-SGB5	2173	refSeq
GCF_001991495.1_ASM199149v1_genomic	Burkholderia_cenocepacia-SGB31	7344	refSeq
GCF_003799465.1_ASM379946v1_genomic	Neisseria_meningitidis-SGB6	1966	refSeq
GCF_000571075.1_Stap_aure_M53327_V1_genomic	Staphylococcus_aureus-SGB24	2745	refSeq
C0018B1	Lactobacillus_gasseri-SGB19-MERGED-SGB450-MERGED-SGB685	1984	North_America
C0018B3	Lactobacillus_gasseri-SGB19-MERGED-SGB450-MERGED-SGB685	1984	North_America
C0018B2	Lactobacillus_gasseri-SGB19-MERGED-SGB450-MERGED-SGB685	1981	North_America
C0018B5	Lactobacillus_gasseri-SGB19-MERGED-SGB450-MERGED-SGB685	1982	North_America
C0018B4	Lactobacillus_gasseri-SGB19-MERGED-SGB450-MERGED-SGB685	1983	North_America
C0161B4	Lactobacillus_vaginalis-SGB242	2088	North_America
GCF_003425645.1_ASM342564v1_genomic	Haemophilus_influenzae-SGB5	1918	refSeq
SAMN03197750	Staphylococcus_epidermidis-SGB26-MERGED-SGB655	2313	refSeq
SAMN03197753	Citrobacter_freundii-SGB25	4798	refSeq
AG15_bin_1	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	1933.6619429	South_Africa
SAMN03197756	Streptococcus_anginosus-SGB154-MERGED-SGB94	1940	refSeq
GCF_000555305.1_Stap_aure_M0376_V1_genomic	Staphylococcus_aureus-SGB24	2736	refSeq
C0079G3	Streptococcus_anginosus-SGB154-MERGED-SGB94	2073	North_America
SAMN02436213	Streptococcus_agalactiae-SGB15	2087	refSeq
SAMN02436212	Streptococcus_agalactiae-SGB15	2025	refSeq
SAMN02436211	Streptococcus_agalactiae-SGB15	2056	refSeq
SAMN02436210	Streptococcus_agalactiae-SGB15	2153	refSeq
SAMN02436215	Streptococcus_agalactiae-SGB15	2285	refSeq
SAMN02436214	Streptococcus_agalactiae-SGB15	2054	refSeq
GCF_001053915.1_ASM105391v1_genomic	Haemophilus_parainfluenzae-SGB256	1903	refSeq
GCF_000577455.1_Stap_aure_H19476_V1_genomic	Staphylococcus_aureus-SGB24	2781	refSeq
GCF_900204325.1_22794_genomic	Neisseria_meningitidis-SGB6	1936	refSeq
GCF_900035145.1_14555_5_18_genomic	Neisseria_meningitidis-SGB6	2130	refSeq
SAMN03956218	Bacteroides_fragilis-SGB17	4378	refSeq
SAMN03956213	Veillonella_atypica-SGB221	1942	refSeq
SAMN03956212	Varibaculum_cambriense-SGB610	1864	refSeq
SAMN03956211	Streptococcus_salivarius-SGB449	1962	refSeq
SAMN03956210	Streptococcus_gallolyticus-SGB46	2183	refSeq
SAMEA3918956	Streptococcus_pyogenes-SGB16	1725	refSeq
SAMEA3918957	Streptococcus_pyogenes-SGB16	1727	refSeq
SAMEA3918954	Streptococcus_pyogenes-SGB16	1838	refSeq
SAMEA3918955	Streptococcus_pyogenes-SGB16	1788	refSeq
SAMEA3918952	Streptococcus_pyogenes-SGB16	1738	refSeq
GCA_003474655.1_ASM347465v1_genomic	Prevotella_copri-SGB332	3110	refSeq
SAMEA3918950	Streptococcus_pyogenes-SGB16	1833	refSeq
SAMEA3918951	Streptococcus_pyogenes-SGB16	1841	refSeq
GCF_003493665.1_ASM349366v1_genomic	Neisseria_meningitidis-SGB6	1954	refSeq
SAMEA3918958	Streptococcus_pyogenes-SGB16	1724	refSeq
SAMEA3918959	Streptococcus_pyogenes-SGB16	1846	refSeq
GCF_003492605.1_ASM349260v1_genomic	Neisseria_meningitidis-SGB6	2046	refSeq
GCF_000587295.1_Stap_aure_M70017_V1_genomic	Staphylococcus_aureus-SGB24	2727	refSeq
F4_1630_1235_1_CBA5_S251_bin_1	Prevotella_bivia-SGB58	1721.61858374	South_Africa
GCA_001059385.1_ASM105938v1_genomic	Corynebacterium_jeikeium-SGB347	2009	refSeq
GCF_003462745.1_ASM346274v1_genomic	Bacteroides_stercoris-SGB27	3427	refSeq
MG_205819_bin_42	Peptoniphilus_coxii-SGB120	1627.08438605	North_America
GCF_000534975.1_Stap_aure_M0832_V1_genomic	Staphylococcus_aureus-SGB24	2816	refSeq
MG_205763_bin_18	Fannyhessea_vaginae-SGB271-MERGED-SGB361	935.596170583	North_America
GCF_000601905.1_Stap_aure_F12753_V1_genomic	Staphylococcus_aureus-SGB24	2720	refSeq
MG_205763_bin_12	passilo_new-SGB60	1570.10915197	North_America
MG_205763_bin_17	Bifidobacterium_breve-SGB71	2559.90346492	North_America
MG_205763_bin_14	passilo_new-SGB81	1362.15946013	North_America
SAMN04026636	Lactococcus_lactis-SGB97	2448	refSeq
SAMN04026635	Lactococcus_lactis-SGB97	2693	refSeq
SAMN04026632	Lactococcus_lactis-SGB97	2433	refSeq
SAMN06173319_genes	Prevotella_melaninogenica-SGB216	36	refSeq
SAMN04026638	Lactococcus_lactis-SGB97	2492	refSeq
SAMN04026639	Lactococcus_lactis-SGB97	2787	refSeq
SAMN03267276	Bacillus_coagulans-SGB234	3238	refSeq
SAMN03267277	Bacillus_coagulans-SGB234	2942	refSeq
SAMN03267278	Bacillus_coagulans-SGB234	3310	refSeq
SAMN03267279	Bacillus_coagulans-SGB234	3376	refSeq
GCF_000563355.1_Stap_aure_H31290_V1_genomic	Staphylococcus_aureus-SGB24	2732	refSeq
GCF_002087075.1_ASM208707v1_genomic	Streptococcus_pseudopneumoniae-SGB72	2194	refSeq
GCF_000751235.1_LBCNRZ333_V1_genomic	Lactobacillus_delbrueckii-SGB53	2037	refSeq
SAMEA3893662	Enterococcus_faecium-SGB10	2906	refSeq
SAMEA3893660	Enterococcus_faecium-SGB10	2893	refSeq
GCF_000538935.1_Stap_aure_OCMM6048_V1_genomic	Staphylococcus_aureus-SGB24	2772	refSeq
SAMEA3893666	Enterococcus_faecium-SGB10	2903	refSeq
SAMEA3893667	Enterococcus_faecium-SGB10	2910	refSeq
SAMEA3893664	Enterococcus_faecium-SGB10	2898	refSeq
GCF_000561265.1_Stap_aure_M20913_V1_genomic	Staphylococcus_aureus-SGB24	2693	refSeq
GCF_000529455.1_Stap_aure_M0735_V1_genomic	Staphylococcus_aureus-SGB24	2745	refSeq
GCF_000239235.1_ASM23923v1_genomic	Staphylococcus_aureus-SGB24	2724	refSeq
GCF_001298185.1_ASM129818v1_genomic	Haemophilus_influenzae-SGB5	1967	refSeq
GCF_002845725.1_ASM284572v1_genomic	Neisseria_meningitidis-SGB6	2002	refSeq
GCF_000535575.1_Stap_aure_M1051_V1_genomic	Staphylococcus_aureus-SGB24	2791	refSeq
GCF_003800155.1_ASM380015v1_genomic	Neisseria_meningitidis-SGB6	2001	refSeq
GCF_003854115.1_ASM385411v1_genomic	Burkholderia_cenocepacia-SGB31	6786	refSeq
GCF_900077965.1_11983_7_34_genomic	Enterobacter_himalayensis-SGB62	4688	refSeq
GCF_001184545.1_ASM118454v1_genomic	Haemophilus_influenzae-SGB5	1832	refSeq
SAMEA1398254	Chlamydia_trachomatis-SGB90	960	refSeq
GCF_003996315.1_ASM399631v1_genomic	Neisseria_meningitidis-SGB6	2029	refSeq
SAMN10248949	Enterococcus_faecium-SGB10	2924	refSeq
SAMN10248945	Enterococcus_faecium-SGB10	2885	refSeq
SAMN10248944	Enterococcus_faecium-SGB10	2809	refSeq
SAMN03198091	Bacteroides_fragilis-SGB17	4414	refSeq
SAMN03198097	Staphylococcus_epidermidis-SGB26-MERGED-SGB655	2381	refSeq
GCF_000552845.1_Stap_aure_M0155_V1_genomic	Staphylococcus_aureus-SGB24	2755	refSeq
SAMN10248942	Enterococcus_faecium-SGB10	2959	refSeq
GCF_003724545.1_INS_Nm1095_genomic	Neisseria_meningitidis-SGB6	2045	refSeq
GCF_000586675.1_Stap_aure_DAR5814_V1_genomic	Staphylococcus_aureus-SGB24	2774	refSeq
GCF_000559265.1_Stap_aure_W28469_V1_genomic	Staphylococcus_aureus-SGB24	2659	refSeq
SAMN05257120	Lactobacillus_rhamnosus-SGB79	2899	refSeq
GCF_900290175.1_L_sakei_CECT_9267_Spades_Prokka_genomic	Lactobacillus_sakei-SGB9	2053	refSeq
GCF_900202375.1_R669_genomic	Neisseria_meningitidis-SGB6	2000	refSeq
GCF_000574005.1_Stap_aure_M1272_V1_genomic	Staphylococcus_aureus-SGB24	2668	refSeq
GCF_001720575.1_ASM172057v1_genomic	Burkholderia_cenocepacia-SGB31	7402	refSeq
GCF_900201115.1_B335_genomic	Neisseria_meningitidis-SGB6	1939	refSeq
GCF_900203815.1_22466_genomic	Neisseria_meningitidis-SGB6	1963	refSeq
SAMN02595268	Enterococcus_faecium-SGB10	2889	refSeq
GCF_001984325.1_ASM198432v1_genomic	Burkholderia_cenocepacia-SGB31	7480	refSeq
SAMEA1407118	Streptococcus_pyogenes-SGB16	1764	refSeq
SAMN04011451	Citrobacter_freundii-SGB25	5430	refSeq
SAMN04011453	Citrobacter_freundii-SGB25	5422	refSeq
GCF_003935145.1_ASM393514v1_genomic	Serratia_marcescens-SGB18	4800	refSeq
SAMEA1407113	Streptococcus_pyogenes-SGB16	1801	refSeq
GCF_006711405.1_ASM671140v1_genomic	Serratia_marcescens-SGB18	5008	refSeq
SAMEA1407112	Streptococcus_pyogenes-SGB16	1735	refSeq
SAMEA3918883	Streptococcus_pyogenes-SGB16	1693	refSeq
SAMN02595260	Enterococcus_faecalis-SGB112	2875	refSeq
GCF_001063375.1_ASM106337v1_genomic	Serratia_marcescens-SGB18	4863	refSeq
SAMN02595261	Enterococcus_faecalis-SGB112	2781	refSeq
SAMEA1407116	Streptococcus_pyogenes-SGB16	1653	refSeq
SAMN02595264	Enterococcus_faecalis-SGB112	2753	refSeq
GCF_004123065.1_ASM412306v1_genomic	Lactobacillus_delbrueckii-SGB53	1982	refSeq
GCF_000413195.2_ASM41319v2_genomic	Neisseria_meningitidis-SGB6	2137	refSeq
GCF_003799185.1_ASM379918v1_genomic	Neisseria_meningitidis-SGB6	1991	refSeq
e8_bin_1	Lactobacillus_iners-SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	1137.09914681	South_Africa
GCF_000594945.1_Stap_aure_DAR126_V1_genomic	Staphylococcus_aureus-SGB24	2736	refSeq
MG_2009001159_bin_1	Lactobacillus_gasseri-SGB19-MERGED-SGB450-MERGED-SGB685	1673.91654584	North_America
GCF_001993005.1_ASM199300v1_genomic	Burkholderia_cenocepacia-SGB31	7458	refSeq
SAMN08195938	Enterococcus_faecium-SGB10	2359	refSeq
SAMN08195939	Enterococcus_faecium-SGB10	2508	refSeq
SAMN08195934	Enterococcus_faecium-SGB10	2270	refSeq
SAMN08195935	Enterococcus_faecium-SGB10	2543	refSeq
SAMN08195936	Enterococcus_faecium-SGB10	2383	refSeq
SAMN08195937	Enterococcus_faecium-SGB10	2547	refSeq
SAMN08195930	Enterococcus_faecium-SGB10	2621	refSeq
SAMN08195931	Enterococcus_faecium-SGB10	2640	refSeq
SAMN08195932	Enterococcus_faecium-SGB10	2424	refSeq
SAMN08195933	Enterococcus_faecium-SGB10	2521	refSeq
GCF_002278295.1_ASM227829v1_genomic	Enterobacter_cloacae-SGB133	4731	refSeq
SAMN04573178	Lactobacillus_johnsonii-SGB219	1937	refSeq
GCF_000558745.1_Stap_aure_UCIM6075_V1_genomic	Staphylococcus_aureus-SGB24	2759	refSeq
GCF_003799145.1_ASM379914v1_genomic	Neisseria_meningitidis-SGB6	1989	refSeq
GCF_000257475.1_SoralisSK100v1.0_genomic	Streptococcus_oralis-SGB42	1931	refSeq
GCF_001089325.1_6714_3_13_genomic	Neisseria_meningitidis-SGB6	2025	refSeq
GCF_003996665.1_ASM399666v1_genomic	Neisseria_meningitidis-SGB6	2129	refSeq
GCF_000550885.1_Stap_aure_M0007_V1_genomic	Staphylococcus_aureus-SGB24	2762	refSeq
SAMEA1407066	Streptococcus_pyogenes-SGB16	1687	refSeq
SAMEA1407064	Streptococcus_pyogenes-SGB16	1729	refSeq
SAMEA1407063	Streptococcus_pyogenes-SGB16	1742	refSeq
SAMEA1407061	Streptococcus_pyogenes-SGB16	1691	refSeq
SAMEA1407060	Streptococcus_pyogenes-SGB16	1857	refSeq
SAMN10163251	Staphylococcus_hominis-SGB76	2248	refSeq
SAMEA1407068	Streptococcus_pyogenes-SGB16	1687	refSeq
GCF_008586765.1_ASM858676v1_genomic	Haemophilus_influenzae-SGB5	2375	refSeq
GCF_001134645.1_6714_2_18_genomic	Neisseria_meningitidis-SGB6	2025	refSeq
SAMN04452088	Listeria_monocytogenes-SGB3	2859	refSeq
SAMN04452089	Listeria_monocytogenes-SGB3	2959	refSeq
SAMN07665575	Lactobacillus_rhamnosus-SGB79	2839	refSeq
SAMN08801608	Listeria_monocytogenes-SGB3	3044	refSeq
SAMN08801609	Listeria_monocytogenes-SGB3	3148	refSeq
SAMN08801604	Listeria_monocytogenes-SGB3	2913	refSeq
SAMN08801605	Listeria_monocytogenes-SGB3	3129	refSeq
GCF_003940705.1_ASM394070v1_genomic	Burkholderia_cenocepacia-SGB31	6805	refSeq
SAMN08801607	Listeria_monocytogenes-SGB3	3132	refSeq
SAMN08801600	Listeria_monocytogenes-SGB3	2912	refSeq
SAMN07665578	Lactobacillus_rhamnosus-SGB79	2816	refSeq
SAMN08801602	Listeria_monocytogenes-SGB3	2909	refSeq
SAMN08801603	Listeria_monocytogenes-SGB3	2932	refSeq
SAMN02843216	Bifidobacterium_infantis-SGB87	2079	refSeq
SAMN10249158	Enterococcus_faecium-SGB10	2913	refSeq
a2_bin_2	Gardnerella_vaginalis-SGB237-MERGED-SGB83	1375.26371308	South_Africa
GCF_002253725.1_ASM225372v1_genomic	Lactobacillus_reuteri-SGB56	2217	refSeq
GCF_001406635.1_13470_2_63_genomic	Bacteroides_uniformis-SGB157	3878	refSeq
SAMN02472163	Bacillus_inaquosorum-SGB111	4176	refSeq
SAMN08200704	Lactococcus_lactis-SGB97	2318	refSeq
GCA_002224675.1_ASM222467v1_genomic	Prevotella_copri-SGB384	3343	refSeq
00510651_bin_9	Prevotella_timonensis-SGB505-MERGED-SGB625-MERGED-SGB98	2621.3592233	South_Africa
EE7_bin_1	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	2203.37271534	South_Africa
GCF_900075635.1_11983_6_24_genomic	Enterobacter_himalayensis-SGB62	4781	refSeq
GCF_000570355.1_Stap_aure_F36687_V1_genomic	Staphylococcus_aureus-SGB24	2920	refSeq
C0159B2	Lactobacillus_jensenii-SGB156	1695	North_America
SAMN02872722	Citrobacter_freundii-SGB25	5086	refSeq
GCF_001055275.1_ASM105527v1_genomic	Haemophilus_influenzae-SGB5	1952	refSeq
GCF_000540995.1_Stap_aure_SJUD6101_V1_genomic	Staphylococcus_aureus-SGB24	2670	refSeq
SRR6747987_bin_2	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	2033.43568748	North_America
SRR6747987_bin_1	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	2913.87773315	North_America
Prac2_bin_2	Lactobacillus_crispatus-SGB213-MERGED-SGB29-MERGED-SGB85	2662.58331832	South_Africa
GCF_000607105.1_Stap_aure_W82228_V1_genomic	Staphylococcus_aureus-SGB24	2644	refSeq
GCF_003458065.1_ASM345806v1_genomic	Haemophilus_influenzae-SGB5	1846	refSeq
SAMN03357044	Listeria_monocytogenes-SGB3	2956	refSeq
GCF_000575325.1_Stap_aure_M1164_V1_genomic	Staphylococcus_aureus-SGB24	2797	refSeq
GCF_900203025.1_R938_genomic	Neisseria_meningitidis-SGB6	2061	refSeq
SAMN03000724	Mycoplasma_hominis-SGB155	1312	refSeq
GCF_002920455.1_ASM292045v1_genomic	Serratia_marcescens-SGB18	4991	refSeq
GCF_000555705.1_Stap_aure_M0412_V1_genomic	Staphylococcus_aureus-SGB24	2741	refSeq
GCF_900201475.1_B396_genomic	Neisseria_meningitidis-SGB6	2068	refSeq
SAMN04599949	Listeria_monocytogenes-SGB3	3076	refSeq
SAMN04599948	Listeria_monocytogenes-SGB3	3086	refSeq
SAMN04599945	Listeria_monocytogenes-SGB3	3038	refSeq
SAMN04599944	Listeria_monocytogenes-SGB3	2983	refSeq
SAMN04599947	Listeria_monocytogenes-SGB3	2883	refSeq
SAMN04599946	Listeria_monocytogenes-SGB3	3040	refSeq
